college_code,college_name,branch_name,category,percentile,merit_rank,round,admission_type
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Information Technology,GNTC,84.06,12711,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Information Technology,GOBC,87.94,6185,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Information Technology,GSEBC,87.89,6224,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Information Technology,LOPEN,88.57,5331,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Information Technology,LNTA,78.06,25655,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Information Technology,LOBC,88.29,5699,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Information Technology,EWS,82.47,15866,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Information Technology,LST,62.89,54351,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Artificial Intelligence (AI) and Data Science,GOPEN,87.16,7371,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Artificial Intelligence (AI) and Data Science,GSC,81.26,18442,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Artificial Intelligence (AI) and Data Science,GNTA,83.60,13620,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Artificial Intelligence (AI) and Data Science,GOBC,85.94,9340,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Artificial Intelligence (AI) and Data Science,LOPEN,87.58,6717,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Artificial Intelligence (AI) and Data Science,LNTC,71.44,41042,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Artificial Intelligence (AI) and Data Science,LOBC,87.32,7100,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Artificial Intelligence (AI) and Data Science,LSEBC,79.54,22239,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Artificial Intelligence (AI) and Data Science,EWS,77.09,27879,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Computer Science and Engineering (IoT),GOPEN,84.69,11562,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Computer Science and Engineering (IoT),GOBC,84.47,11903,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Computer Science and Engineering (IoT),GSEBC,84.00,12811,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Computer Science and Engineering (IoT),LOPEN,85.55,10015,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Computer Science and Engineering (IoT),LSC,75.25,32303,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Computer Science and Engineering (IoT),EWS,73.84,35592,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Electronics and Telecommunication Engg,GOPEN,87.68,6561,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Electronics and Telecommunication Engg,GSC,81.33,18259,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Electronics and Telecommunication Engg,GNTB,85.18,10693,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Electronics and Telecommunication Engg,GNTC,74.24,34676,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Electronics and Telecommunication Engg,GOBC,87.06,7518,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Electronics and Telecommunication Engg,LOPEN,88.68,5216,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Electronics and Telecommunication Engg,LOBC,88.06,6022,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Electronics and Telecommunication Engg,LSEBC,80.47,20136,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Electronics and Telecommunication Engg,EWS,75.18,32463,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Mechanical Engineering,GOPEN,78.84,23855,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Mechanical Engineering,GSC,73.74,35876,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Mechanical Engineering,GNTA,73.33,36798,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Mechanical Engineering,GOBC,76.87,28416,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Mechanical Engineering,LOPEN,78.21,25377,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Mechanical Engineering,LSC,66.63,50022,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Mechanical Engineering,LOBC,76.00,30454,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Mechanical Engineering,EWS,67.74,48275,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",Mechanical Engineering,LNTC,76.56,29181,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Civil Engineering,GOPEN,82.05,16806,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Civil Engineering,GSC,81.11,18772,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Civil Engineering,GST,71.68,40533,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Civil Engineering,GNTB,79.26,22862,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Civil Engineering,GNTC,75.00,33457,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Civil Engineering,GOBC,81.63,17670,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Civil Engineering,GSEBC,78.47,24704,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Civil Engineering,LOPEN,83.58,13672,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Civil Engineering,LOBC,83.26,14287,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Civil Engineering,PWDR-SC,70.58,42889,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Civil Engineering,EWS,65.74,51331,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Computer Science and Engineering,PWDR-OBC,68.40,47135,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Computer Science and Engineering,GOPEN,86.86,7870,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Computer Science and Engineering,GSC,81.75,17379,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Computer Science and Engineering,GNTD,78.97,23540,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Computer Science and Engineering,GOBC,86.74,8021,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Computer Science and Engineering,GSEBC,81.49,17926,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Computer Science and Engineering,LOPEN,88.46,5470,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Computer Science and Engineering,LSC,79.71,21874,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Computer Science and Engineering,LNTA,86.00,9233,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Computer Science and Engineering,LNTC,81.89,17107,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Computer Science and Engineering,LOBC,87.77,6427,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Computer Science and Engineering,EWS,87.66,6589,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Electrical Engineering,GOPEN,83.11,14604,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Electrical Engineering,GSC,81.79,17277,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Electrical Engineering,GST,76.06,30304,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Electrical Engineering,GNTA,75.39,31944,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Electrical Engineering,GNTC,76.06,30314,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Electrical Engineering,GOBC,82.70,15428,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Electrical Engineering,LOPEN,85.72,9717,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Electrical Engineering,EWS,70.22,43645,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Electrical Engineering,LSEBC,79.06,23328,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Electronics and Telecommunication Engg,GOPEN,85.05,10909,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Electronics and Telecommunication Engg,GST,63.76,53557,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Electronics and Telecommunication Engg,GOBC,84.65,11609,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Electronics and Telecommunication Engg,LOPEN,86.65,8170,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Electronics and Telecommunication Engg,LSC,85.32,10407,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Electronics and Telecommunication Engg,LNTB,79.20,23014,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Electronics and Telecommunication Engg,LOBC,85.65,9868,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Electronics and Telecommunication Engg,LSEBC,76.89,28355,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Electronics and Telecommunication Engg,EWS,76.94,28243,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Mechanical Engineering,GOPEN,73.44,36541,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Mechanical Engineering,GSC,70.97,42055,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Mechanical Engineering,GOBC,72.82,37939,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Mechanical Engineering,LOPEN,73.84,35599,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Mechanical Engineering,EWS,66.21,50681,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Mechanical Engineering,LNTA,69.42,45223,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Computer Science and Engineering(Artificial Intelligence and Machine Learning),GOPEN,83.20,14413,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Computer Science and Engineering(Artificial Intelligence and Machine Learning),GSC,80.84,19315,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Computer Science and Engineering(Artificial Intelligence and Machine Learning),GNTA,78.24,25280,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Computer Science and Engineering(Artificial Intelligence and Machine Learning),GNTC,79.71,21906,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Computer Science and Engineering(Artificial Intelligence and Machine Learning),GNTD,78.40,24917,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Computer Science and Engineering(Artificial Intelligence and Machine Learning),GOBC,82.03,16812,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Computer Science and Engineering(Artificial Intelligence and Machine Learning),GSEBC,78.86,23799,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Computer Science and Engineering(Artificial Intelligence and Machine Learning),LOPEN,83.06,14660,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Computer Science and Engineering(Artificial Intelligence and Machine Learning),LSC,78.11,25562,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Computer Science and Engineering(Artificial Intelligence and Machine Learning),LOBC,83.03,14745,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Computer Science and Engineering(Artificial Intelligence and Machine Learning),EWS,77.03,28069,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Artificial Intelligence and Data Science,GOPEN,84.00,12870,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Artificial Intelligence and Data Science,GSC,79.20,23035,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Artificial Intelligence and Data Science,GNTB,82.29,16246,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Artificial Intelligence and Data Science,GNTC,79.37,22632,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Artificial Intelligence and Data Science,GOBC,83.71,13442,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Artificial Intelligence and Data Science,GSEBC,78.29,25163,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Artificial Intelligence and Data Science,LOPEN,84.74,11481,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
1107,"P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",Artificial Intelligence and Data Science,LSC,78.37,24959,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
